author,text,published_at,like_count
@VioricaLivada-l5e,Felicitări Recorder!❤cei mai buni jurnaliști!!,2024-11-19T05:48:58Z,0
@radioactiveemissions3859,"🤣🤏💨TOLONTAN, 💥ȘERCAN💥 🧨 Petardele PSD No 1.",2024-11-19T05:37:34Z,1
@Suciu.Alexandru,Mulțumesc mult pentru material!,2024-11-19T05:32:53Z,0
@Eduard.ianculescu,Fool me once shame on you fool me twice shame on me. E vina romanilor pentru ce au votat. 20 de ani de liberali gunoaie basescu si iohanis. Acum probabil or sa voteze ciuca. Cica voteaza iohanis schimbarea schimbarea dupa 10 ani de basescu? PDL PNL  USL 😂 shimbare 😂😂😂,2024-11-19T05:25:09Z,1
@ellenagam,Un arogant o nulitate politica iar ca om un nimic.,2024-11-19T05:24:15Z,2
@Michellbuble,UN CACAT DE OM,2024-11-19T05:12:13Z,0
@costintvm,"Neo-marxisto -uszr-isti au boala pe jwk pt ca i-a usuit de la guvernare in 2019, si bine a facut, dupa ce l-au pupat in dos si l-au votat de 2 ori. Nationalistii au boala pe jwk pt ca pe buna dreptate nu a facut in mare parte nimik pt Romania si a umilind-o si subordonand-o aproape total intereselor unora din occident! Niste lucruri bune pe care jwk l-a facut a fost 2% din PIB-ul Romaniei pentru Armata Romana si a oprit amestecul SRI in justitie! Nu stiu cum se face ca majoritatea anti-comunstilor din anii '90 s-au transformat in szorosz-isto-neo-marxisti, normal pupatori in dos ai stapanilor finantatori din west!",2024-11-19T05:10:14Z,0
@Aguilarrrrrrrr,Cel mai mare câștig în toți anii ăștia este echipa Recorder. Sper să nu vă încetați niciodată activitatea.,2024-11-19T05:04:53Z,1
@raduberegoi5191,"""A fost nevoie sa moara oameni""... Asta a fost genocid nemțesc!!! 😡🤬🤬🤬",2024-11-19T04:47:33Z,0
@andreibalaban4975,"serviciile si au facut documetar , sa si arate muschii inainte de alegeri,ei conduc totul,felicitari recorder !felicitari sefilor  SRI; oamenii de aici vad doar ca iohanis a fost rau,intradevar ,dar nu vad ca defapt voi relatati ca sefii vostri (serviciile ne conduc)defapt RECORDER asta vreti sa aratati;dar majoritatea au ochelari😊",2024-11-19T04:46:19Z,4
@bubicowolfy5922,Si urmează sa alegeti tot un nemernic. Care mai este so anlfabet pe deasupra 🤦,2024-11-19T04:44:51Z,1
@C.gabryel91,Plecati dragi romani cat inca se mai poate…,2024-11-19T04:31:19Z,1
@vipromania2074,"Anca Simina, m-as teme pentru viata mea, dupa asemenea expuneri! 
La mai multe!!!",2024-11-19T04:30:13Z,2
@andreidan9615,totusi cred ca il prezentati mai destept decat este. Mult mai destept. Individul este doar o papusa schimonosita! S-a gandit el intr-o dimineata la Sibiu ca vrea presedinte. Cum sa nu....,2024-11-19T04:29:42Z,1
@befame-romania7489,"va multumesc mult de tot , sunteti geniali , va rog sa ramaneti independenti",2024-11-19T04:23:45Z,3
@Tiberiu814,"Acest om ne-a spulberat speranta  !
Ne- a mintit  !",2024-11-19T04:22:54Z,0
@mihaiandrei3744,"Mi-ar fi placut sa includeti 10 minute si despre noul lor cuibusor de nebunii de pe Aviatorilor, care mai e stadiul lucrarilor, s.a.m.d. In rest, foarte bun. Felicitari! <3",2024-11-19T04:18:49Z,3
@sergiudumea5520,O mare dezamagire,2024-11-19T04:17:49Z,0
@DANIEL-wi6og,🎉🎉🎉🎉,2024-11-19T04:14:12Z,0
@mihaiadrianflorea8547,"Placerea romanului care defapt e moartea lui, sa voteze pnl! Gen plm",2024-11-19T04:06:01Z,0
@daciansilivasan6905,"Un președinte eșuat,un ghinion pentru România,un nesimțit arogant,obtuz cu pretenții de grof a la Brukenthal,modelul lui de meschin prin care și-a făcut statuie.Românii nu știu să aleagă au ales întotdeauna trădătorii,este un blestem al acestui neam.",2024-11-19T04:02:39Z,1
@Daniel-qq9kj,Bun documentar ! Felicitări ! ❤,2024-11-19T03:45:02Z,0
@cristiancris911,Felicitari Recorder,2024-11-19T03:43:25Z,0
@iuliatufis4997,👏🏼🎩,2024-11-19T03:20:31Z,0
@EugenSoare,"Iohannis , vei plăti pentru indiferenta ta !",2024-11-19T03:20:16Z,0
@peterminea3949,"*Chiolhannis-Hannis Lutherannis!*
Deceniul cel luteran cu un dulap săsesc de Cotroceni!",2024-11-19T03:19:32Z,0
@paulchelsau7910,"Toți politicienii cu greutate și care au un cuvânt de spus, sunt în cârdășie iar acestia sunt îndrumați de serviciile secrete.",2024-11-19T03:17:32Z,0
@mariadraghici2475,Nesimțitul deceniului datorat unor neterminati care habar nu aveau de politică și niște copii. 😢😢😢😢😢😢,2024-11-19T03:17:30Z,0
@georgeivan630,Mai departe scrie în carte.,2024-11-19T03:13:20Z,1
@npc1826,"De abia astept sa ne aleaga iar presedintele tot aia care l-au vrut pe Iohannis. Au avut mana buna si cu Basescu... Chiar trebuie iar un presedinte dinspre asa-zisa dreapta. 

Lasconi e ce trebuie. Macar Iohannis crea impresia ca tace ca un artist. In schimb, Lenuta vorbeste fara oprire si de fiecare data cand deschide gura elimina orice banuiala ca ar fi o minte geniala pe undeva pe acolo",2024-11-19T03:10:27Z,0
@cosminsevenstefan,"Cam tarziu documentarul asta. Mi-e greu sa stiu ca atata timp, pana n-a ajuns regele zborului la finalul mandatului cu numarul 2, toata lumea a fost in ceata. Intrebarea reala este pe cine ajuta, in cursa asta politica, documentarul asta ? Cine gaseste raspunsul la intrebarea asta, gaseste inelul nibelungilor. 
P.s: Nu mai bine mai tarziu decat niciodata, daca presa ar fi libera, am afla lucrurile astea inainte, nu dupa, dupa e pistol cu apa. Daca face ce trebuie....case are, in politica e inchegat bine, ia inapoi partidul de la Ciuca... ce sa mai, omul o sa ramana in viitorul politicii romanesti. 
P.s.s: Nu s-a vrut, nu a existat un interes ca Iohannis sa fie expus pana acum, la fel cum o sa se protejeze si o sa se bage sub pres si pentru urmatorii 10 ani toate mizeriile pe care o sa le faca presedintele dat de PSD, pentru ca fara nici un dubiu, PSD o sa dea un presedinte anul asta, fie ca e Ciolacu, Geoana sau Simion.",2024-11-19T03:06:10Z,1
@comandaniel129,"Tradator de tara,asta este definitia.",2024-11-19T03:04:19Z,1
@claudiutattoo234,Reportaj de istorie..felicitări Recorder,2024-11-19T03:02:38Z,1
@partucumana8794,Sper sa tineti munca in continuare tot asa!chiar n am avut ce face seara asta ca ma plictiseam de netflix))un documentar bun inteles pana si de unu ca mine care e paralel cu politica],2024-11-19T03:00:29Z,0
@iulianstrajeru,"Felicitari , jos pălăria , minunat",2024-11-19T02:58:48Z,0
@radist8334,"Excelent documentar! Plănuiesc sa ma întorc acasă  după mai bine de zece ani prin străinătate și e bine sa știu unde mă întorc! România s-a schimbat enorm (în bine în mare parte) dar vad ca unele metehne n'au murit, ba dimpotrivă!",2024-11-19T02:56:53Z,3
@barantiseduard1988,Mulțumim!,2024-11-19T02:54:08Z,0
@buzy236,"Am tăcut🫢 când trebuia să vorbim , acum sa vrem să vorbim nu mai putem 🙈🙉🙊 ...și mă refer la societatea românească ...trist",2024-11-19T02:53:01Z,0
@BOGDAN.B0G,"Mulțumim Recorder pentru acest Documentar bine făcut și structurat astfel ca, oricine la vizualizat sa înțeleagă ca trebuie făcută o schimbare si sa fim mai atenți pe ce mâini dăm țară noastră mult iubită  E timpul pentru o schimbare frati Români .
 În special în cei tineri îmi pun toate bazele ca nu mai halesc și nu mai pun botul la vrăjeala ăstora care candidează la președinție.  Sper ca fiecare dintre noi sa realizeze cat de rău stam acum și ca trebuie sa punem un om competent în slujba țări . Nu tara sa fie în slujba lor asa cum e acum 😔 
HAIDE-ȚI SA IESIM LA VOT SI SA PUNEM UN PREȘEDINTE PENTRU ROMÂNIA 🇷🇴
(nu CIOLACU nu CIUCA NU MĂCIUCĂ SAU SIMION  ) HAIDEȚI SA PUNEM MINTEA LA CONTRIBUȚIE VA ROG !",2024-11-19T02:45:30Z,23
@valijipa8427,"Alți 10 ani scurși din tinerețea noastră 😢, cu acest Iohannis, după cei 10 cu Băsescu,așa s a dus tinerețea noastră cu acești doi indivizi!!!😡😡😡",2024-11-19T02:39:49Z,1
@Mike_Firestarter,"Ma uit la finalul documentarului si ma uit la sondaje.... mi-e groaza, Pregatiti viitorul documentar va rog....",2024-11-19T02:34:01Z,0
@danielilea548,"Stas recorder 
Foarte bun documentar",2024-11-19T02:31:35Z,0
@AModo79,Votam presedinte independent! Este singura solutie!,2024-11-19T02:29:16Z,1
@adyraww,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2024-11-19T02:18:18Z,0
@Ciumi23,Trebuie înțeles faptul ca atenția trebuie îndreptată înspre SRI si serviciile secrete! Iohannis e o marionetă și va fi înlocuit cu o altă marionetă! Nu există Justiție Dreptate Onoare… România a rămas tot sub dictatura,2024-11-19T02:01:25Z,0
@MrMarius777777,"Cu ocazia sarbatorilor de iarna ce se apropie, doresc sa urez multa ,multa caldura celor care conduc aceasta tara. Cu alte cuvinte ..sa ii arda focul😂😂😂😂",2024-11-19T02:00:27Z,0
@tm66mkv1,"Aproape 1 milion de vizualizări in mai putin de 1 zi, mai putin de o luna pana la alegeri si cu toate astea tot aceeasi mizerie o va alege acest popor, Simion (si nu sunt simpatizantul lui) a spus un lucru mare votați oameni buni, votati cu oricine, dar nu mai votati cu psd-pnl singura șansă si palma este ca aceste pardite să obțină la alegeri sub 10% (lucru aproape imposibil) dar nu ramane de facut nimic altceva decat sa speram si să luptăm. Trimiteți cat mai multa lume la vot si sa voteze cu oricine si orice partid care este o schimbare, nu cele care de 35 de ani AU TOT FOST!",2024-11-19T01:59:54Z,1
@ciprysword1,Multumesc Recorder🙏,2024-11-19T01:40:59Z,0
@sgcretu,"Surprinzator faptul ca dupa ce materialul acesta a fost postat domnul Ludovic Orban se retrage din cursa presidentiei, sustinand-o pe doamna Elena Lasconi, initiand astfel o strategie de marketing, sper doar ca nu ati dorit asta:)",2024-11-19T01:39:39Z,1
@mychannel8282,"Bravo, Recorder!",2024-11-19T01:33:06Z,0
@ionutburada528,Cazul Șoșoacă când?,2024-11-19T01:26:58Z,0
@veroion2510,"""Excelența Sa""....hm....oare în ce a ""excelat""? În vorbire, în gândire, în faptă? Nu....în nesimțire.",2024-11-19T01:25:05Z,0
@sileniu,"Cu părere de rău si cu tot greul din lume, trebuie sa recunosc ca Dragnea avea dreptate... exista un - stat paralel - mai prezent decât mi-as fi imaginat.  Perspectiva de viitor e sumbră, trecutul ne arată si ne-a demonstrat( 1989 ) ca singurul mod in care poti reseta un sistem e printr o revoluție care aduce la pachet sacrificiu uman. Sa speram ca următoarea revoluție nu o sa ne trimită intr-un abyss ca cel de acum 35 de ani.  Este incredibil cum am ajuns in situația de a nu avea un om potrivit pentru cea mai importanta functie a statului si chiar si acela sa fie controlat ca acum 35 de ani , de serviciile de informatie.  Pacat.",2024-11-19T01:19:26Z,0
@streaperul,Adevărul gol goluț…👏,2024-11-19T01:19:11Z,0
@streaperul,Dezastru de Președinte,2024-11-19T01:17:12Z,0
@MrAdricm,Jos Securitatea('89) Jos Dictatorul!! Trăiască Securitatea! Trăiască Tovarășul Președinte. Trăiască Democrația!,2024-11-19T01:12:29Z,0
@florentino8074,"Cred ca e pentru prima oara cand chiar simt frica de cineva..de stat, de ce mi se poate intampla mie sau voua daca indrasnim sa scoatem ceva la vedere.",2024-11-19T01:11:25Z,0
@feryudvar81,Mulțumim!,2024-11-19T01:10:25Z,4
@MrMarius777777,"Asta am votat,asta meritam...data viitoare meritam ceea ce votam.",2024-11-19T01:08:46Z,0
@catalinradu3262,Moarte Trădătorilor ( N. Ceaușescu ),2024-11-19T01:06:58Z,0
@cristismkr204,Iohannis sa n ai parte de bucurii de acum pana vei murii,2024-11-19T01:05:44Z,0
@DXI2312,8000 de lei din donații :))),2024-11-19T01:02:46Z,0
@dacian.vladimirescu,"La fel ca si Iohannis , Ciuca si Ciolacu nu au venit la dezbatere.",2024-11-19T00:55:15Z,0
@andreipruteanu9103,Foarte bun. Multumim❤,2024-11-19T00:51:35Z,0
@JuniorMind,"A furat, dar a și tăcut.",2024-11-19T00:49:52Z,0
@TheAndyAndreas,"In Romania ar trebui introdusă o lege, daca minți poporul român iar daca un politician fură sau minte poporul închisoare 30 de ani și confiscată averea... Doar așa poate s-ar îndrepta Romania.... Daca nu au o frica nu vor face nimic pentru popor",2024-11-19T00:48:38Z,0
@cata8e,"Bravo, Recorder! Multumim ca din cand in cand ne mai deschideti ochii, pentru ca transparenta in Romania e inexistenta. Momentul lansarii documentarului a fost oportun, poate mai deschide ochii oamenilor si voteaza responsabil. Mie, personal, dupa ce am vazut documentarul printre altele, mi se pare ca Lasconi e Mesia, comparativ cu ceilalti candidati. Sunt toti o apa si un pamant, este doar o iluzie ca ei sunt in partide diferite si ca avem de unde alege.",2024-11-19T00:47:53Z,1
@Raworkshops,pff,2024-11-19T00:47:32Z,0
@rodicabejinaru9947,Mare dezamagire din partea unui Președinte profesor de meserie. Cel care ar fi trebuit sa fie primul exemplu de corectitudine. A predat cea mai dezgustătoare lecție din viața lui.,2024-11-19T00:44:34Z,0
@eow11blue,Felicitări Anca Simina si restul oamenilor pentru acesta capodopera.,2024-11-19T00:40:55Z,0
@catalinop.8494,Mulțumim!,2024-11-19T00:36:54Z,3
@geoaki.4KWorldWalks,Va imaginati cum ar fi aratat acest video daca era aleasa Viorica Dancila? E dezamagitor ce am vazut si  ce lasa in urma.. sa speram totusi ca am votat raul mai mic acum cativa ani.. si asa a fost sa fie.,2024-11-19T00:36:36Z,0
@CosminDon,Mulțumesc recorder!,2024-11-19T00:36:24Z,0
@Alexm14ify,Foarte bine realizat,2024-11-19T00:33:58Z,0
@valentinmarian5338,Un documentar foarte interesant. Va felicit pentru munca depusa.,2024-11-19T00:29:39Z,0
@ioanalexandrucuza3748,"👍

Stimați redactori de la ""RECORDER"",

Voi mai sunteți o speranță a Românilor, care iubesc: Cinstea, Sinceritatea, Demnitatea și lupta contra mafioților, a caracatiței securistice, impostoare, mafiote, ... de sub masca tuturor ""partidelor"" mafiote care au guvernat pana acum in ultimii 35 de ani. 

Eu as desființa JUSTITIA, CCR, Avocatul Poporului, Poliția și v-as pune pe voi toți de la RECORDER in locul lor.  Sunteți cu demnitate de o mie de ori peste ei. 

Ați rămas singura noastra speranță a Românilor cinstiți, demni, sinceri, patrioți, inteligenti! 

Va iubim! 🙏

Veți rămâne cu cinste în sufletul nostru.

🤗🤗🤗🤗🤗❤️💞❤️😘✌️🍀✌️🙏

Dr. FLORIN SANDRU, istoric",2024-11-19T00:27:20Z,0
@lordeddy05,"Personal n am avut treabă, mi so părut ok",2024-11-19T00:25:11Z,0
@ciprianion4142,Mi-e milă de oamenii care încă cred în orice politician …care votează ..care speră …,2024-11-19T00:24:41Z,12
@florindeconde7952,"Asta si chioru ne au luat 20 de ani din viața, bata i Dumnezo! Serviciile lucrează..m",2024-11-19T00:13:29Z,0
@FallenStarGMV,Un documentar plin de durere.,2024-11-19T00:09:06Z,0
@grupinfractionalorganizatp5003,"Astia trebuie judecati si achitati ca la Nuremberg
Tot PSD-ul in frunte cu iohanis",2024-11-19T00:05:16Z,0
@dogarucristian2720,Cel mai nenorocit presedinte din istorie!,2024-11-19T00:03:53Z,0
@mcb4627,Thanks,2024-11-19T00:02:45Z,1
@Potra5717,Statuia română care vrea să își lase copii din flori ciolacu și Ciucă în fruntea statului,2024-11-19T00:01:32Z,0
@grupinfractionalorganizatp5003,Sa bazat pe casca din ureche,2024-11-19T00:00:43Z,0
@adrianradu180,Eu cred ca serviciile din afara platesc si sustin anumiti candidati...tocmai pt a face a face presedintele exact ceea ce vor ei...nu ce vrea populatia,2024-11-18T23:58:26Z,0
@vdandru85,'Poporul are intotdeauna dreptate?' Sau 'Serviciile au intotdeauna dreptate?' 🤓🤓,2024-11-18T23:55:17Z,0
@grupinfractionalorganizatp5003,Perodic se intoarce la dracul sa-l ia,2024-11-18T23:53:19Z,0
@adresacareva4078,Tăntălău... Bine că nu are copii... Un căcăcios....,2024-11-18T23:52:10Z,0
@alinemiliansas,"Foarte bine realizat, felicitări!",2024-11-18T23:49:04Z,0
@valentino4990,Bravo Recorder,2024-11-18T23:47:40Z,0
@SDataCode,"Asteptam sa vedem un material si peste urmatorii ani, la viitorul presedinte ! Respect Recorder !",2024-11-18T23:47:22Z,0
